date,AguasVerdes_1,BigstoneBayLOTW_6,ATQ206_3,Auburn2_5,Lake226_26,BRW100_10,PP1LOTW_53,Albino_2,Auburn_4,BluebellPass_7,Blueberry_8,Borreguil_9,Chorerras_11,Clearwater_12,Crystal_13,Cuadrada_14,Daisy_15,Denise_16,EastCarol_17,FalseDuckIslandPond_18,ForestIslandLOTW_19,George_20,Hawley_21,Jasper_22,Kluane_23,KoorasteLinajarv_24,Lagarde_25,LittleSoulier_27,Llaviacu_28,LongPond_29,LongPond2_30,LostPack_31,LOWBB_32,LOWPP1_33,LOWWB_34,Lumsden_35,MainDuckIslandPond_36,Middle_37,MiddleRange_38,MiddleRange2_39,Milltown_40,Mosca_41,NE13_42,NE20_43,NoName_44,NorthRaft_45,OCF48_46,Panther_47,Panther2_48,Peipsi_49,PigeonIslandPond_50,Pleasant_51,Pleasant2_52,Ramp223_54,Ramp226_55,RDC312_56,RioSeco_57,RioSecoSuperior_58,Sabattus_59,Sabattus2_60,SaintAugustin_61,SE22_62,Spruce_63,SunapeeBuoy_64,SunapeeBuoy2_65,SunapeeHC_66,SunapeeHC2_67,Suwa_68,Taylor_69,Toredora_70,UpperCarrol_71,Vortsjarv_72,W16_73,WAP12_74,WAP20_75,WAP21_76,WAP21_77,WhitefishBayLOTW_78
1791-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554999987594783,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434999990276992,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0
1793-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314999992959201,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0
1794-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499999988824129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0
1795-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.169999996200204,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1796-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.169999996200204,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1797-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.172499996144325,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1798-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.174999996088445,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1799-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.177499996032566,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
1800-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0,0.00749999983236194,0,0,0.00249999994412065,0,0,0,0,0,0,0,0,0,0,0,0.179999995976686,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999994412065,0,0.00249999994412065,0,0,0,0,0,0
